Recording	Participant	TOI	Interval	clause_type	number	AOI	stimulus	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Duration_of_first_fixation	Number_of_saccades_in_AOI
Recording3	Test Participant 1	practice_1_s1	2	practice		Rectangle 1	s1	0		0		0
Recording3	Test Participant 1	practice_1_s1	2	practice		Rectangle 2	s2	270	270	1	270	0
Recording3	Test Participant 1	practice_1_s1	2	practice		Rectangle 3	s3	0		0		0
Recording3	Test Participant 1	practice_1_s1	2	practice		Rectangle 4	s4	0		0		0
Recording3	Test Participant 1	practice_1_s1	2	practice		Rectangle 5	s5	0		0		0
Recording3	Test Participant 1	practice_1_s2	1	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	practice_1_s2	1	practice		Rectangle 1	s2	254	254	1	254	0
Recording3	Test Participant 1	practice_1_s2	1	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	practice_1_s2	1	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	practice_1_s2	1	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	practice_1_s2	2	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	practice_1_s2	2	practice		Rectangle 1	s2	163	163	1	163	0
Recording3	Test Participant 1	practice_1_s2	2	practice		Rectangle 2	s3	4	4	1	4	0
Recording3	Test Participant 1	practice_1_s2	2	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	practice_1_s2	2	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	practice_1_s3	1	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	practice_1_s3	1	practice		Rectangle 1	s2	163	163	1	163	0
Recording3	Test Participant 1	practice_1_s3	1	practice		Rectangle 2	s3	267	267	1	267	0
Recording3	Test Participant 1	practice_1_s3	1	practice		Rectangle 3	s4	104	104	1	104	0
Recording3	Test Participant 1	practice_1_s3	1	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	practice_1_s3	2	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	practice_1_s3	2	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	practice_1_s3	2	practice		Rectangle 2	s3	146	146	1	146	0
Recording3	Test Participant 1	practice_1_s3	2	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	practice_1_s3	2	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	practice_1_s4	1	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	practice_1_s4	1	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	practice_1_s4	1	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	practice_1_s4	1	practice		Rectangle 3	s4	329	165	2	146	1
Recording3	Test Participant 1	practice_1_s4	1	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	practice_1_s4	2	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	practice_1_s4	2	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	practice_1_s4	2	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	practice_1_s4	2	practice		Rectangle 3	s4	117	117	1	117	0
Recording3	Test Participant 1	practice_1_s4	2	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	practice_1_s5	1	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	practice_1_s5	1	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	practice_1_s5	1	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	practice_1_s5	1	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	practice_1_s5	1	practice		Rectangle 4	s5	237	237	1	237	0
Recording3	Test Participant 1	practice_1_s5	2	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	practice_1_s5	2	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	practice_1_s5	2	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	practice_1_s5	2	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	practice_1_s5	2	practice		Rectangle 4	s5	4	4	1	4	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	367	367	1	367	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	230	230	1	230	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	154	154	1	154	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	187	187	1	187	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	196	196	1	196	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	387	387	1	387	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	213	213	1	213	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	437	437	1	437	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	263	263	1	263	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	230	230	1	230	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	120	120	1	120	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	417	208	2	254	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	163	163	1	163	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s1	367	367	1	367	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	270	270	1	270	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	263	263	1	263	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	246	246	1	246	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	233	233	1	233	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	296	296	1	296	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	213	213	1	213	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	104	104	1	104	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	87	87	1	87	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	137	137	1	137	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	4	4	1	4	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	413	206	2	267	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s2	270	270	1	270	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	120	120	1	120	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	180	180	1	180	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	37	37	1	37	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	363	363	1	363	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	104	104	1	104	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	346	346	1	346	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	37	37	1	37	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	367	183	2	296	1
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	163	163	1	163	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	163	163	1	163	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	246	246	1	246	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	350	175	2	296	1
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	137	137	1	137	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	263	263	1	263	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	137	137	1	137	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	263	263	1	263	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	413	207	2	246	1
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	146	73	2	46	1
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	446	149	3	146	1
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	104	104	1	104	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s3	179	179	1	179	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	533	267	2	430	1
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	104	104	1	104	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	54	54	1	54	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	433	144	3	146	2
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	170	170	1	170	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	163	163	1	163	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	154	154	1	154	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	170	170	1	170	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	346	173	2	146	1
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	367	122	3	113	2
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	370	185	2	317	1
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	367	183	2	113	1
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	241	120	2	237	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s4	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	286	286	1	286	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	254	254	1	254	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	220	220	1	220	0
Recording3	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	467	233	2	296	1
